User_ID,Browser_Chrome,Browser_Edge,Browser_Firefox,Browser_IE,Browser_Opera,Browser_Safari,Device_Desktop,Device_Mobile,Device_Tablet,Is_Response,sentiment
id15147,0,0,0,1,0,0,0,1,0,1.0,0.395238095238
id15148,1,0,0,0,0,0,0,1,0,1.0,0.36920995671
id15149,0,1,0,0,0,0,1,0,0,1.0,0.644444444444
id15150,0,0,1,0,0,0,0,1,0,1.0,0.458333333333
id15151,1,0,0,0,0,0,0,1,0,1.0,0.51875
id15152,1,0,0,0,0,0,0,0,1,0.0,0.239384920635
id15153,0,0,0,1,0,0,0,0,1,1.0,0.80404040404
id15154,0,1,0,0,0,0,1,0,0,1.0,0.61
id15155,0,0,1,0,0,0,1,0,0,0.0,1.0
id15156,0,0,0,1,0,0,1,0,0,1.0,0.348593073593
id15157,0,0,1,0,0,0,0,1,0,1.0,0.368055555556
id15158,0,0,0,1,0,0,0,1,0,1.0,0.475
id15159,0,0,1,0,0,0,1,0,0,1.0,0.475
id15160,0,1,0,0,0,0,0,1,0,1.0,0.5875
id15161,0,1,0,0,0,0,0,1,0,0.0,0.0
id15162,0,0,1,0,0,0,0,0,1,1.0,0.228451178451
id15163,0,0,1,0,0,0,1,0,0,0.0,0.583333333333
id15164,0,0,1,0,0,0,0,0,1,0.0,0.460606060606
id15165,0,0,1,0,0,0,0,1,0,1.0,0.507936507937
id15166,0,1,0,0,0,0,0,0,1,0.0,0.391666666667
id15167,0,0,0,1,0,0,1,0,0,0.0,-0.1
id15168,0,0,0,1,0,0,1,0,0,0.0,0.160714285714
id15169,0,0,1,0,0,0,1,0,0,0.0,0.0
id15170,0,0,0,1,0,0,1,0,0,1.0,0.685714285714
id15171,1,0,0,0,0,0,0,0,1,1.0,0.563095238095
id15172,0,0,0,1,0,0,0,0,1,0.0,0.513888888889
id15173,0,0,0,1,0,0,0,1,0,0.0,0.0996753246753
id15174,0,0,1,0,0,0,0,1,0,1.0,0.4825
id15175,0,1,0,0,0,0,1,0,0,1.0,0.232482993197
id15176,0,1,0,0,0,0,0,1,0,1.0,0.6
id15177,0,0,1,0,0,0,1,0,0,0.0,0.391666666667
id15178,0,0,0,1,0,0,0,0,1,0.0,0.538095238095
id15179,0,0,0,1,0,0,0,0,1,0.0,0.133333333333
id15180,0,1,0,0,0,0,0,1,0,0.0,0.38
id15181,0,1,0,0,0,0,1,0,0,0.0,0.235551948052
id15182,0,0,0,1,0,0,0,1,0,1.0,0.441666666667
id15183,0,0,1,0,0,0,0,1,0,1.0,0.382407407407
id15184,0,0,1,0,0,0,1,0,0,1.0,0.516666666667
id15185,0,1,0,0,0,0,0,0,1,1.0,0.363194444444
id15186,0,0,0,1,0,0,0,1,0,1.0,0.147321428571
id15187,1,0,0,0,0,0,0,0,1,1.0,0.315606060606
id15188,0,0,1,0,0,0,0,0,1,1.0,0.484090909091
id15189,0,0,1,0,0,0,1,0,0,0.0,0.314285714286
id15190,0,0,0,1,0,0,1,0,0,1.0,0.430952380952
id15191,0,0,1,0,0,0,0,1,0,1.0,0.171875
id15192,0,0,0,1,0,0,0,0,1,1.0,0.331944444444
id15193,0,0,1,0,0,0,0,0,1,0.0,0.366666666667
id15194,0,0,1,0,0,0,0,1,0,0.0,0.45873015873
id15195,1,0,0,0,0,0,1,0,0,1.0,0.437738095238
id15196,1,0,0,0,0,0,1,0,0,1.0,0.193055555556
id15197,0,1,0,0,0,0,0,1,0,0.0,0.516666666667
id15198,0,0,1,0,0,0,1,0,0,1.0,0.3625
id15199,0,1,0,0,0,0,1,0,0,0.0,0.2
id15200,0,0,0,0,0,1,0,0,1,0.0,0.6
id15201,0,0,0,1,0,0,0,0,1,0.0,0.231060606061
id15202,0,1,0,0,0,0,0,1,0,0.0,0.175378787879
id15203,0,0,1,0,0,0,0,0,1,0.0,0.205555555556
id15204,0,0,1,0,0,0,0,1,0,1.0,0.45
id15205,1,0,0,0,0,0,0,1,0,1.0,0.416666666667
id15206,0,0,0,1,0,0,1,0,0,1.0,0.455555555556
id15207,0,0,1,0,0,0,1,0,0,1.0,0.65
id15208,0,0,1,0,0,0,0,1,0,0.0,0.7
id15209,0,0,1,0,0,0,1,0,0,1.0,0.492045454545
id15210,0,0,1,0,0,0,1,0,0,1.0,0.0
id15211,0,0,1,0,0,0,1,0,0,0.0,0.6
id15212,0,0,1,0,0,0,1,0,0,0.0,0.2
id15213,0,1,0,0,0,0,1,0,0,1.0,0.255208333333
id15214,1,0,0,0,0,0,0,1,0,1.0,0.242518939394
id15215,0,1,0,0,0,0,0,0,1,1.0,0.561904761905
id15216,0,0,1,0,0,0,1,0,0,0.0,0.0
id15217,0,0,1,0,0,0,0,0,1,1.0,0.178125
id15218,0,1,0,0,0,0,0,0,1,0.0,0.325
id15219,0,0,1,0,0,0,0,1,0,0.0,0.225
id15220,0,0,1,0,0,0,0,0,1,0.0,0.2
id15221,0,0,0,0,0,1,1,0,0,1.0,0.425
id15222,0,1,0,0,0,0,1,0,0,1.0,0.511904761905
id15223,0,1,0,0,0,0,1,0,0,0.0,0.183333333333
id15224,0,1,0,0,0,0,0,0,1,0.0,0.136363636364
id15225,0,0,0,1,0,0,1,0,0,1.0,0.429828042328
id15226,0,0,0,1,0,0,1,0,0,1.0,0.357142857143
id15227,0,0,1,0,0,0,0,1,0,1.0,0.257142857143
id15228,0,0,0,1,0,0,0,1,0,1.0,0.25
id15229,0,1,0,0,0,0,0,1,0,1.0,0.495833333333
id15230,0,1,0,0,0,0,1,0,0,1.0,0.434722222222
id15231,0,0,1,0,0,0,1,0,0,1.0,0.591666666667
id15232,0,0,0,1,0,0,0,0,1,0.0,0.305128205128
id15233,1,0,0,0,0,0,0,0,1,1.0,0.36328125
id15234,0,0,0,1,0,0,0,1,0,1.0,0.454545454545
id15235,0,1,0,0,0,0,1,0,0,1.0,0.292582972583
id15236,0,1,0,0,0,0,1,0,0,0.0,0.296428571429
id15237,0,0,1,0,0,0,0,1,0,1.0,0.4125
id15238,0,0,0,1,0,0,0,1,0,1.0,0.463636363636
id15239,0,0,0,1,0,0,1,0,0,1.0,0.364177489177
id15240,1,0,0,0,0,0,1,0,0,1.0,0.315136054422
id15241,0,0,0,1,0,0,0,1,0,0.0,0.220346320346
id15242,1,0,0,0,0,0,0,1,0,1.0,0.480952380952
id15243,0,0,1,0,0,0,0,1,0,1.0,0.375
id15244,0,0,1,0,0,0,0,1,0,1.0,0.300170068027
id15245,0,1,0,0,0,0,0,0,1,0.0,0.230952380952
id15246,1,0,0,0,0,0,1,0,0,1.0,0.276785714286
id15247,1,0,0,0,0,0,0,0,1,1.0,0.541666666667
id15248,1,0,0,0,0,0,0,1,0,1.0,0.508516483516
id15249,0,0,1,0,0,0,0,1,0,0.0,0.1375
id15250,0,0,1,0,0,0,1,0,0,1.0,0.333333333333
id15251,0,0,0,1,0,0,1,0,0,1.0,0.0
id15252,0,1,0,0,0,0,0,1,0,1.0,0.374898141075
id15253,0,1,0,0,0,0,0,0,1,0.0,0.34788961039
id15254,0,0,0,1,0,0,0,1,0,1.0,0.425974025974
id15255,1,0,0,0,0,0,0,1,0,1.0,0.352777777778
id15256,0,0,0,0,1,0,1,0,0,0.0,0.410978835979
id15257,0,0,1,0,0,0,0,1,0,1.0,0.0458333333333
id15258,0,1,0,0,0,0,0,0,1,1.0,0.37125
id15259,0,0,0,1,0,0,1,0,0,1.0,0.576420454545
id15260,0,0,0,0,1,0,0,1,0,1.0,0.21130952381
id15261,0,0,1,0,0,0,0,1,0,1.0,0.368707482993
id15262,1,0,0,0,0,0,0,1,0,1.0,0.368722943723
id15263,0,0,0,1,0,0,1,0,0,1.0,0.366666666667
id15264,0,0,1,0,0,0,1,0,0,0.0,0.0
id15265,0,0,1,0,0,0,1,0,0,1.0,0.356944444444
id15266,1,0,0,0,0,0,1,0,0,1.0,0.522222222222
id15267,0,1,0,0,0,0,0,0,1,0.0,0.225
id15268,0,1,0,0,0,0,0,1,0,0.0,-0.25
id15269,0,0,0,1,0,0,0,1,0,1.0,0.666666666667
id15270,0,0,1,0,0,0,0,0,1,0.0,0.433333333333
id15271,0,0,1,0,0,0,0,0,1,1.0,0.266563360882
id15272,0,0,1,0,0,0,0,1,0,0.0,0.25
id15273,1,0,0,0,0,0,0,1,0,1.0,0.275
id15274,0,0,0,1,0,0,0,0,1,0.0,0.622222222222
id15275,0,0,0,1,0,0,0,0,1,1.0,0.404351285969
id15276,1,0,0,0,0,0,1,0,0,1.0,0.460340417159
id15277,0,0,1,0,0,0,0,1,0,1.0,0.445833333333
id15278,1,0,0,0,0,0,1,0,0,0.0,0.117045454545
id15279,1,0,0,0,0,0,1,0,0,1.0,0.428333333333
id15280,0,1,0,0,0,0,0,1,0,1.0,0.379985119048
id15281,0,0,1,0,0,0,0,1,0,0.0,0.237023809524
id15282,0,0,1,0,0,0,0,1,0,1.0,0.523611111111
id15283,0,0,1,0,0,0,0,1,0,1.0,0.496666666667
id15284,0,0,1,0,0,0,0,1,0,1.0,0.666666666667
id15285,0,0,1,0,0,0,1,0,0,1.0,0.4
id15286,0,0,1,0,0,0,0,0,1,0.0,0.0909090909091
id15287,0,1,0,0,0,0,1,0,0,1.0,0.510416666667
id15288,0,1,0,0,0,0,0,1,0,0.0,0.4
id15289,0,0,1,0,0,0,0,1,0,1.0,0.450595238095
id15290,0,0,1,0,0,0,0,1,0,1.0,0.515740740741
id15291,0,0,1,0,0,0,0,1,0,1.0,0.455952380952
id15292,0,0,1,0,0,0,1,0,0,0.0,0.324512987013
id15293,1,0,0,0,0,0,1,0,0,1.0,0.0981481481481
id15294,0,0,1,0,0,0,0,1,0,1.0,0.608333333333
id15295,0,0,1,0,0,0,1,0,0,0.0,-0.009375
id15296,0,0,0,1,0,0,0,1,0,1.0,0.575
id15297,0,0,0,1,0,0,1,0,0,1.0,0.0
id15298,0,0,1,0,0,0,0,1,0,1.0,0.533333333333
id15299,0,0,0,1,0,0,1,0,0,1.0,0.533333333333
id15300,0,0,1,0,0,0,0,0,1,0.0,0.1
id15301,0,1,0,0,0,0,1,0,0,1.0,0.375
id15302,0,1,0,0,0,0,1,0,0,1.0,0.66875
id15303,0,0,0,1,0,0,0,1,0,1.0,0.483333333333
id15304,0,1,0,0,0,0,0,1,0,0.0,0.227040816327
id15305,1,0,0,0,0,0,1,0,0,1.0,0.266666666667
id15306,0,0,1,0,0,0,0,0,1,0.0,0.416666666667
id15307,0,0,1,0,0,0,0,0,1,0.0,-0.25
id15308,0,1,0,0,0,0,1,0,0,0.0,0.0
id15309,0,0,0,1,0,0,1,0,0,1.0,0.426785714286
id15310,0,0,1,0,0,0,0,1,0,1.0,0.38
id15311,0,1,0,0,0,0,0,1,0,0.0,0.323636363636
id15312,0,0,0,1,0,0,0,1,0,1.0,0.252083333333
id15313,1,0,0,0,0,0,1,0,0,1.0,0.460416666667
id15314,0,0,1,0,0,0,0,1,0,1.0,0.14375
id15315,1,0,0,0,0,0,0,1,0,1.0,0.289452971271
id15316,0,0,0,1,0,0,0,1,0,1.0,0.192658730159
id15317,0,0,1,0,0,0,0,1,0,1.0,0.4
id15318,0,0,1,0,0,0,1,0,0,0.0,0.229761904762
id15319,0,0,1,0,0,0,1,0,0,1.0,0.6875
id15320,0,0,1,0,0,0,0,0,1,1.0,0.1
id15321,0,0,1,0,0,0,1,0,0,1.0,0.633333333333
id15322,0,0,0,1,0,0,0,1,0,1.0,0.0575
id15323,1,0,0,0,0,0,0,0,1,1.0,0.264285714286
id15324,0,0,0,1,0,0,0,1,0,1.0,0.310416666667
id15325,0,0,0,1,0,0,0,1,0,1.0,0.503911564626
id15326,0,0,0,1,0,0,0,1,0,1.0,0.212121212121
id15327,0,0,0,1,0,0,0,0,1,1.0,0.1203125
id15328,1,0,0,0,0,0,1,0,0,1.0,1.0
id15329,1,0,0,0,0,0,1,0,0,1.0,0.466666666667
id15330,1,0,0,0,0,0,1,0,0,1.0,0.464880952381
id15331,0,1,0,0,0,0,0,0,1,0.0,0.4
id15332,1,0,0,0,0,0,1,0,0,1.0,0.366666666667
id15333,1,0,0,0,0,0,0,1,0,1.0,0.375
id15334,1,0,0,0,0,0,0,0,1,1.0,0.373214285714
id15335,0,1,0,0,0,0,1,0,0,0.0,0.25
id15336,0,0,1,0,0,0,0,0,1,0.0,0.35977443609
id15337,0,0,0,1,0,0,1,0,0,1.0,0.453333333333
id15338,0,1,0,0,0,0,1,0,0,0.0,0.341125541126
id15339,0,0,1,0,0,0,0,1,0,1.0,0.674285714286
id15340,0,0,0,1,0,0,0,1,0,1.0,0.452083333333
id15341,1,0,0,0,0,0,1,0,0,1.0,0.572222222222
id15342,0,0,1,0,0,0,1,0,0,0.0,0.313333333333
id15343,0,0,0,1,0,0,1,0,0,1.0,0.410930735931
id15344,0,0,1,0,0,0,0,0,1,0.0,0.6
id15345,0,1,0,0,0,0,0,1,0,0.0,0.323958333333
id15346,0,0,0,1,0,0,0,0,1,0.0,0.4
id15347,0,0,0,1,0,0,1,0,0,1.0,0.525
id15348,0,0,1,0,0,0,0,1,0,0.0,0.332107843137
id15349,0,0,1,0,0,0,1,0,0,1.0,0.259027777778
id15350,0,0,0,1,0,0,0,0,1,1.0,0.383333333333
id15351,0,0,1,0,0,0,1,0,0,1.0,0.54
id15352,0,0,0,1,0,0,0,1,0,1.0,0.364393939394
id15353,0,0,0,1,0,0,1,0,0,1.0,0.75
id15354,1,0,0,0,0,0,1,0,0,1.0,0.57
id15355,0,0,1,0,0,0,0,1,0,1.0,0.0
id15356,0,0,0,1,0,0,0,1,0,1.0,0.582407407407
id15357,0,0,0,1,0,0,1,0,0,1.0,0.533333333333
id15358,0,0,0,1,0,0,0,0,1,1.0,0.366666666667
id15359,0,0,1,0,0,0,0,0,1,0.0,0.433333333333
id15360,0,0,1,0,0,0,1,0,0,0.0,0.26875
id15361,0,0,1,0,0,0,0,1,0,1.0,0.275833333333
id15362,1,0,0,0,0,0,0,1,0,0.0,0.29537037037
id15363,0,0,1,0,0,0,0,1,0,0.0,0.49375
id15364,1,0,0,0,0,0,0,0,1,1.0,0.8
id15365,0,0,1,0,0,0,0,1,0,1.0,0.59375
id15366,0,0,0,1,0,0,0,1,0,1.0,0.466666666667
id15367,0,0,1,0,0,0,0,0,1,1.0,0.338095238095
id15368,0,1,0,0,0,0,1,0,0,0.0,0.166666666667
id15369,1,0,0,0,0,0,1,0,0,0.0,0.461904761905
id15370,0,1,0,0,0,0,0,1,0,0.0,0.225
id15371,0,0,1,0,0,0,0,1,0,1.0,0.4
id15372,0,0,0,1,0,0,1,0,0,1.0,0.571428571429
id15373,0,0,1,0,0,0,0,1,0,0.0,0.0
id15374,0,1,0,0,0,0,0,0,1,0.0,0.206488095238
id15375,0,0,0,1,0,0,0,1,0,1.0,0.587272727273
id15376,0,0,1,0,0,0,0,1,0,1.0,0.309334415584
id15377,0,0,1,0,0,0,0,1,0,1.0,0.5375
id15378,0,0,0,1,0,0,0,0,1,0.0,0.233333333333
id15379,0,0,0,1,0,0,0,1,0,1.0,0.347222222222
id15380,1,0,0,0,0,0,0,1,0,1.0,0.458333333333
id15381,0,0,1,0,0,0,1,0,0,1.0,0.291666666667
id15382,0,0,0,0,0,1,0,1,0,1.0,0.21
id15383,1,0,0,0,0,0,0,0,1,1.0,0.308333333333
id15384,1,0,0,0,0,0,0,1,0,1.0,0.19375
id15385,0,0,1,0,0,0,1,0,0,0.0,0.34375
id15386,1,0,0,0,0,0,0,1,0,0.0,0.3
id15387,0,0,1,0,0,0,0,1,0,1.0,0.325
id15388,1,0,0,0,0,0,1,0,0,1.0,0.400757575758
id15389,1,0,0,0,0,0,0,1,0,0.0,0.348333333333
id15390,0,0,1,0,0,0,1,0,0,1.0,0.4875
id15391,0,0,1,0,0,0,1,0,0,1.0,0.2
id15392,1,0,0,0,0,0,0,1,0,1.0,0.560296846011
id15393,0,0,1,0,0,0,0,0,1,1.0,0.197619047619
id15394,1,0,0,0,0,0,0,1,0,1.0,0.5
id15395,0,0,0,1,0,0,1,0,0,1.0,0.547486772487
id15396,1,0,0,0,0,0,0,0,1,1.0,0.595833333333
id15397,0,0,1,0,0,0,0,1,0,0.0,0.281385281385
id15398,0,0,1,0,0,0,1,0,0,0.0,0.45
id15399,0,0,1,0,0,0,1,0,0,1.0,0.394194041253
id15400,0,0,1,0,0,0,0,0,1,0.0,0.291666666667
id15401,0,0,0,0,0,1,0,1,0,1.0,0.546666666667
id15402,0,0,1,0,0,0,1,0,0,1.0,0.127398989899
id15403,0,1,0,0,0,0,1,0,0,0.0,0.492738095238
id15404,0,1,0,0,0,0,0,1,0,0.0,0.133333333333
id15405,0,1,0,0,0,0,0,0,1,0.0,0.222222222222
id15406,0,0,1,0,0,0,0,1,0,1.0,0.535119047619
id15407,0,0,1,0,0,0,0,1,0,1.0,0.722222222222
id15408,0,0,1,0,0,0,0,1,0,1.0,0.380460858586
id15409,0,0,0,1,0,0,1,0,0,1.0,0.452083333333
id15410,0,0,1,0,0,0,0,0,1,0.0,0.375
id15411,0,0,1,0,0,0,0,0,1,1.0,0.433333333333
id15412,0,0,0,1,0,0,1,0,0,1.0,0.227232142857
id15413,1,0,0,0,0,0,1,0,0,1.0,0.275
id15414,0,0,1,0,0,0,0,1,0,1.0,0.456462585034
id15415,0,1,0,0,0,0,0,1,0,1.0,0.518452380952
id15416,0,0,0,1,0,0,1,0,0,0.0,0.111428571429
id15417,0,0,1,0,0,0,0,1,0,0.0,0.204761904762
id15418,0,0,1,0,0,0,1,0,0,0.0,0.45
id15419,0,1,0,0,0,0,1,0,0,1.0,0.746753246753
id15420,0,0,1,0,0,0,0,1,0,1.0,0.432589285714
id15421,0,0,1,0,0,0,0,0,1,0.0,0.383333333333
id15422,0,0,0,1,0,0,0,1,0,1.0,0.62380952381
id15423,0,0,0,1,0,0,1,0,0,1.0,0.54
id15424,0,0,1,0,0,0,1,0,0,0.0,0.538095238095
id15425,0,0,1,0,0,0,0,0,1,0.0,0.2025
id15426,0,1,0,0,0,0,1,0,0,1.0,0.423611111111
id15427,1,0,0,0,0,0,1,0,0,0.0,0.361174242424
id15428,0,1,0,0,0,0,0,1,0,1.0,0.475
id15429,1,0,0,0,0,0,0,1,0,1.0,0.465652056277
id15430,0,1,0,0,0,0,1,0,0,1.0,0.418181818182
id15431,0,0,1,0,0,0,0,1,0,0.0,0.0
id15432,0,0,1,0,0,0,1,0,0,1.0,0.43
id15433,0,0,1,0,0,0,0,1,0,0.0,0.3
id15434,0,0,1,0,0,0,1,0,0,1.0,0.54375
id15435,0,0,1,0,0,0,0,1,0,1.0,0.340178571429
id15436,0,0,1,0,0,0,0,1,0,1.0,0.33125
id15437,0,0,0,1,0,0,0,1,0,1.0,1.0
id15438,1,0,0,0,0,0,0,1,0,1.0,0.252083333333
id15439,0,0,1,0,0,0,0,1,0,1.0,0.4
id15440,0,0,1,0,0,0,0,0,1,0.0,0.0
id15441,1,0,0,0,0,0,1,0,0,1.0,0.362316849817
id15442,1,0,0,0,0,0,1,0,0,1.0,0.525
id15443,0,0,1,0,0,0,0,1,0,0.0,0.458333333333
id15444,0,0,0,1,0,0,1,0,0,0.0,0.483333333333
id15445,0,0,1,0,0,0,0,1,0,1.0,0.8
id15446,0,1,0,0,0,0,1,0,0,0.0,0.233333333333
id15447,0,0,0,1,0,0,0,1,0,1.0,0.455803571429
id15448,0,1,0,0,0,0,1,0,0,0.0,0.201587301587
id15449,0,0,1,0,0,0,0,1,0,0.0,0.326388888889
id15450,0,0,1,0,0,0,1,0,0,1.0,0.381481481481
id15451,0,0,1,0,0,0,0,0,1,0.0,0.397222222222
id15452,0,0,1,0,0,0,0,0,1,1.0,0.742857142857
id15453,0,0,0,1,0,0,1,0,0,1.0,0.167142857143
id15454,0,0,1,0,0,0,0,1,0,1.0,0.484090909091
id15455,0,0,1,0,0,0,0,1,0,0.0,0.284523809524
id15456,0,0,1,0,0,0,0,1,0,0.0,0.544444444444
id15457,0,1,0,0,0,0,0,0,1,1.0,0.426041666667
id15458,1,0,0,0,0,0,1,0,0,1.0,0.306060606061
id15459,1,0,0,0,0,0,0,0,1,0.0,0.310795454545
id15460,1,0,0,0,0,0,1,0,0,1.0,0.198928571429
id15461,0,0,0,1,0,0,0,1,0,1.0,0.535416666667
id15462,0,0,1,0,0,0,0,1,0,1.0,0.641666666667
id15463,0,1,0,0,0,0,1,0,0,0.0,0.472222222222
id15464,0,0,1,0,0,0,0,0,1,1.0,0.44
id15465,0,0,0,1,0,0,0,1,0,1.0,0.489285714286
id15466,0,0,0,1,0,0,0,1,0,1.0,0.509523809524
id15467,0,0,1,0,0,0,1,0,0,0.0,0.451785714286
id15468,1,0,0,0,0,0,0,1,0,0.0,0.21746031746
id15469,0,0,1,0,0,0,0,0,1,0.0,0.294270833333
id15470,0,0,0,1,0,0,0,0,1,1.0,0.45
id15471,1,0,0,0,0,0,0,0,1,1.0,0.555952380952
id15472,0,1,0,0,0,0,1,0,0,0.0,0.3625
id15473,1,0,0,0,0,0,0,1,0,1.0,0.8
id15474,0,1,0,0,0,0,0,1,0,0.0,0.277864583333
id15475,0,1,0,0,0,0,0,1,0,1.0,0.147619047619
id15476,0,0,0,1,0,0,0,1,0,1.0,0.580555555556
id15477,0,0,1,0,0,0,0,0,1,0.0,0.370899470899
id15478,0,0,0,1,0,0,0,1,0,1.0,0.326282051282
id15479,0,1,0,0,0,0,0,1,0,0.0,0.325714285714
id15480,0,0,1,0,0,0,0,0,1,1.0,0.225
id15481,0,0,0,1,0,0,1,0,0,1.0,0.4
id15482,0,0,1,0,0,0,0,1,0,0.0,0.37
id15483,1,0,0,0,0,0,0,1,0,0.0,0.125
id15484,0,0,0,0,1,0,0,1,0,0.0,0.514285714286
id15485,0,0,1,0,0,0,0,1,0,1.0,0.590277777778
id15486,1,0,0,0,0,0,0,0,1,1.0,0.2425
id15487,0,0,1,0,0,0,1,0,0,1.0,0.568560606061
id15488,0,0,1,0,0,0,1,0,0,0.0,0.55
id15489,0,0,0,1,0,0,1,0,0,1.0,0.210813492063
id15490,0,0,0,1,0,0,0,0,1,1.0,0.413005050505
id15491,0,0,1,0,0,0,1,0,0,1.0,0.41
id15492,0,1,0,0,0,0,1,0,0,0.0,0.8
id15493,0,1,0,0,0,0,1,0,0,0.0,0.578571428571
id15494,0,0,1,0,0,0,1,0,0,1.0,0.26121482684
id15495,1,0,0,0,0,0,1,0,0,1.0,0.39619047619
id15496,0,1,0,0,0,0,0,1,0,0.0,0.369047619048
id15497,0,0,0,1,0,0,0,1,0,0.0,0.3328125
id15498,0,1,0,0,0,0,0,0,1,1.0,0.52
id15499,1,0,0,0,0,0,0,1,0,1.0,0.339795918367
id15500,0,1,0,0,0,0,0,1,0,0.0,0.207407407407
id15501,0,0,0,1,0,0,0,0,1,0.0,0.473636363636
id15502,0,0,0,1,0,0,0,1,0,1.0,0.487698412698
id15503,1,0,0,0,0,0,1,0,0,1.0,0.480555555556
id15504,0,0,0,0,0,1,1,0,0,1.0,0.51796875
id15505,0,1,0,0,0,0,0,0,1,0.0,0.35
id15506,0,0,0,1,0,0,1,0,0,1.0,0.7
id15507,0,0,0,0,1,0,0,1,0,0.0,0.183333333333
id15508,0,0,0,1,0,0,1,0,0,1.0,0.5
id15509,0,0,1,0,0,0,1,0,0,1.0,0.588888888889
id15510,0,0,0,1,0,0,0,0,1,0.0,0.8
id15511,1,0,0,0,0,0,0,1,0,1.0,0.359523809524
id15512,1,0,0,0,0,0,1,0,0,1.0,0.455833333333
id15513,0,0,0,1,0,0,1,0,0,0.0,0.312396694215
id15514,0,1,0,0,0,0,1,0,0,1.0,1.0
id15515,0,0,1,0,0,0,0,1,0,1.0,0.47619047619
id15516,0,0,0,1,0,0,0,1,0,0.0,0.333333333333
id15517,0,0,1,0,0,0,0,0,1,1.0,0.234707792208
id15518,0,0,1,0,0,0,0,0,1,0.0,0.308279220779
id15519,0,0,0,1,0,0,1,0,0,1.0,0.388333333333
id15520,1,0,0,0,0,0,1,0,0,1.0,0.8
id15521,0,0,0,1,0,0,0,1,0,1.0,0.371428571429
id15522,1,0,0,0,0,0,1,0,0,1.0,0.214285714286
id15523,0,1,0,0,0,0,1,0,0,1.0,0.8
id15524,0,1,0,0,0,0,0,0,1,0.0,0.549509803922
id15525,0,0,1,0,0,0,0,1,0,1.0,0.0530952380952
id15526,1,0,0,0,0,0,0,1,0,1.0,0.258333333333
id15527,1,0,0,0,0,0,0,1,0,1.0,0.538095238095
id15528,0,0,1,0,0,0,1,0,0,1.0,0.258333333333
id15529,0,0,0,0,1,0,1,0,0,1.0,0.344642857143
id15530,0,0,0,1,0,0,0,1,0,0.0,0.33
id15531,1,0,0,0,0,0,0,1,0,1.0,0.36
id15532,0,0,0,1,0,0,1,0,0,1.0,0.65
id15533,1,0,0,0,0,0,0,1,0,1.0,0.54358974359
id15534,0,1,0,0,0,0,1,0,0,0.0,0.149537037037
id15535,0,1,0,0,0,0,1,0,0,1.0,0.308333333333
id15536,0,0,1,0,0,0,0,0,1,0.0,0.0
id15537,0,0,1,0,0,0,0,1,0,0.0,0.0
id15538,0,0,1,0,0,0,1,0,0,1.0,0.841666666667
id15539,0,1,0,0,0,0,0,0,1,0.0,0.0833333333333
id15540,0,1,0,0,0,0,0,1,0,0.0,0.309090909091
id15541,1,0,0,0,0,0,0,1,0,1.0,0.0
id15542,1,0,0,0,0,0,0,1,0,1.0,0.24
id15543,1,0,0,0,0,0,0,0,1,0.0,0.393333333333
id15544,0,1,0,0,0,0,0,0,1,0.0,0.0
id15545,0,1,0,0,0,0,1,0,0,0.0,0.434948979592
id15546,0,0,1,0,0,0,1,0,0,0.0,0.48125
id15547,0,0,0,1,0,0,0,0,1,0.0,0.428125
id15548,0,1,0,0,0,0,1,0,0,0.0,0.318181818182
id15549,0,0,1,0,0,0,0,1,0,0.0,0.455102040816
id15550,0,0,1,0,0,0,0,1,0,1.0,0.245089285714
id15551,0,0,0,1,0,0,0,0,1,0.0,0.258333333333
id15552,1,0,0,0,0,0,0,1,0,1.0,0.4375
id15553,0,0,1,0,0,0,0,1,0,0.0,0.304166666667
id15554,0,0,0,1,0,0,1,0,0,1.0,0.26762987013
id15555,0,0,1,0,0,0,0,0,1,0.0,0.0
id15556,0,0,1,0,0,0,0,1,0,0.0,0.342857142857
id15557,0,0,1,0,0,0,1,0,0,0.0,0.325
id15558,0,0,0,0,1,0,1,0,0,0.0,-0.09375
id15559,0,1,0,0,0,0,1,0,0,0.0,0.32380952381
id15560,1,0,0,0,0,0,1,0,0,1.0,1.0
id15561,0,1,0,0,0,0,1,0,0,0.0,0.5
id15562,0,0,0,1,0,0,0,1,0,1.0,0.61875
id15563,0,0,1,0,0,0,0,0,1,1.0,0.447916666667
id15564,1,0,0,0,0,0,0,1,0,1.0,0.434090909091
id15565,0,0,1,0,0,0,0,0,1,0.0,0.0
id15566,0,0,0,0,1,0,0,0,1,0.0,0.230403525046
id15567,1,0,0,0,0,0,0,1,0,1.0,0.195089285714
id15568,0,0,1,0,0,0,0,1,0,1.0,0.35
id15569,0,1,0,0,0,0,0,1,0,0.0,0.168181818182
id15570,0,0,1,0,0,0,0,0,1,1.0,0.358333333333
id15571,0,0,1,0,0,0,1,0,0,0.0,0.18
id15572,0,0,1,0,0,0,1,0,0,0.0,0.657142857143
id15573,0,1,0,0,0,0,0,1,0,1.0,0.36875
id15574,0,1,0,0,0,0,0,0,1,0.0,0.0
id15575,0,0,0,1,0,0,0,0,1,1.0,0.26158008658
id15576,1,0,0,0,0,0,0,0,1,1.0,0.34219924812
id15577,0,0,1,0,0,0,0,0,1,0.0,0.6
id15578,0,0,0,1,0,0,0,0,1,1.0,0.627142857143
id15579,1,0,0,0,0,0,0,1,0,1.0,0.618560606061
